Family.name,Family,Subfamily,Tribe,Common.name,Scientific.name,Movement,X2024.IUCN.Red.List.category,if_fao,if_new_infect,if_birdlife_breeding,if_birdlife_nonbreeding,X1,X2,X3,X4,X5,X6.1,X7,X8,X9,X10,X11,X12.,if_movebank,if_birdlife_std,low_season,Flyways,Current.population.trend,Family2,Order2,Avibase.ID2,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size,Species.Status,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle
Diomedeidae,Albatrosses,NA,NA,Antipodean Albatross,Diomedea antipodensis,Pelagic,EN,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,0,1,0,"Central and Eastern Pacific Flyway,Southern Ocean Flyway",Decreasing,NA,NA,NA,-70.17,-25.38,-47.72,-32.52392476,41292113.51,Extant,3,1,1,1,3,150.6,110.8,34.6,45.1,112.2,628.3,419,209.3,66.7,176.4,6961.29,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Amsterdam Albatross,Diomedea amsterdamensis,Pelagic,EN,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,Southern Ocean Flyway,Increasing,NA,NA,NA,-44.59,-26.63,-36.17,66.02767768,11232098.42,Extant,1,0,0,1,0,154,99.4,31.2,38.6,102.4,636.5,244,392.5,38.3,295.2,6270,Dunning,NA,YES,Tarsus Length; Kipp's Distance; Secondary1; Wing Length; Hand-Wing Index; Tail Length,Diomedea dabbenena,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Tristan Albatross,Diomedea dabbenena,Pelagic,CR,0,NA,TRUE,TRUE,2,2,2,0,0,0,0,0,0,0,2,2,0,1,0,"Atlantic Flyway,Southern Ocean Flyway",Decreasing,NA,NA,NA,-58.62,-13.8,-38.41,14.06272203,38674167.21,Extant,4,1,3,0,4,155.4,104.6,33.1,45.5,102.4,636.5,244,392.5,38.3,295.2,6961.29,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Sooty Albatross,Phoebetria fusca,Pelagic,EN,0,NA,TRUE,TRUE,2,2,2,2,2,0,2,2,2,2,2,2,0,1,0,Southern Ocean Flyway,Decreasing,Diomedeidae,Procellariiformes,AVIBASE-4976BF1D,-74.01,-20.45,-45.67,34.42890221,61330907.01,Extant,4,1,3,0,4,108.9,71.4,17.6,29.8,76.2,510.2,348.5,161.8,68.3,268.8,2553.7,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Light-mantled Albatross,Phoebetria palpebrata,Pelagic,NT,0,NA,TRUE,TRUE,2,2,2,2,2,2,0,0,2,2,2,2,0,1,0,Southern Ocean Flyway,Decreasing,Diomedeidae,Procellariiformes,AVIBASE-1819ECCE,-78.93,-32.81,-56.4,-5.304364997,74642407.91,Extant,4,2,2,0,4,105.6,69.8,18.2,28.2,76.8,523.8,361.2,162.5,69,281.2,3150,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Waved Albatross,Phoebastria irrorata,Pelagic,CR,1,n,TRUE,TRUE,0,0,0,2,1,1,1,1,1,1,1,2,1,1,0,Central and Eastern Pacific Flyway,Decreasing,Diomedeidae,Procellariiformes,AVIBASE-1BC289CB,-17.84,1.04,-7.51,-83.25135158,1736846.61,Extant,2,0,2,0,1,151.1,107.2,24,36.6,101.2,534.5,336,194,63.4,138.5,3376.4,Dunning,NA,NO,NA,NA,Marine,3,2,Omnivore,Aquatic predator,Generalist
Diomedeidae,Albatrosses,NA,NA,Black-footed Albatross,Phoebastria nigripes,Pelagic,NT,0,NA,TRUE,TRUE,1,1,1,1,1,1,2,0,0,2,1,1,0,1,0,Central and Eastern Pacific Flyway,Increasing,Diomedeidae,Procellariiformes,AVIBASE-EE8ECB1D,-84.95,85.01,14.59,-17.35678046,84626560.97,Extant,5,3,2,0,4,101.2,67.8,23.8,30.8,87.4,476,313.2,171.2,64.7,136,3188.4,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Laysan Albatross,Phoebastria immutabilis,Pelagic,NT,0,NA,TRUE,TRUE,1,1,1,1,1,1,2,0,0,0,2,1,0,1,0,Central and Eastern Pacific Flyway,Stable,Diomedeidae,Procellariiformes,AVIBASE-98FB6D4B,12.81,65.2,35.54,-24.84753905,45350856.11,Extant,5,2,3,0,2,108,74.6,20.7,28.2,82.6,474.4,313,159.5,66.2,147.2,3145.9,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Short-tailed Albatross,Phoebastria albatrus,Pelagic,VU,0,NA,TRUE,TRUE,1,1,1,1,1,2,0,0,0,0,0,2,0,1,0,Central and Eastern Pacific Flyway,Increasing,Diomedeidae,Procellariiformes,AVIBASE-B5565AD8,11.5,65.53,34.87,-19.60594093,48012515.04,Extant,5,1,1,3,4,135,91.3,25,38.5,92.3,549.2,364.8,186,66.3,147,4411,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Atlantic Yellow-nosed Albatross,Thalassarche chlororhynchos,Pelagic,EN,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,1,0,Atlantic Flyway,Decreasing,Diomedeidae,Procellariiformes,AVIBASE-7709CE5C,-51.51,-3.66,-34.74,-13.84759587,21606227.43,Extant,6,1,3,2,6,115.6,85.6,19.5,31.1,72.2,467.8,263.5,204.3,56.5,185,2128.8,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Indian Yellow-nosed Albatross,Thalassarche carteri,Pelagic,EN,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,1,0,Southern Ocean Flyway,Decreasing,NA,NA,NA,-54.23,-20.59,-38.51,90.68701835,35282964.89,Extant,2,0,0,2,2,120.7,89,20.2,32.5,74.7,473.5,163.1,310.4,34.5,183,2128.84,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Grey-headed Albatross,Thalassarche chrysostoma,Pelagic,EN,0,NA,TRUE,TRUE,1,1,1,1,2,0,0,0,2,1,1,1,1,1,0,Southern Ocean Flyway,Decreasing,Diomedeidae,Procellariiformes,AVIBASE-0E4475F6,-73.43,-29.54,-50.96,-11.47389207,83986959.45,Extant,5,2,3,0,4,116,81.2,21,34.2,81.4,518,341,185.5,64.9,189.2,3499,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Black-browed Albatross,Thalassarche melanophris,Pelagic,LC,1,n,TRUE,TRUE,1,1,1,2,0,0,0,0,2,1,1,1,0,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,Southern Ocean Flyway",Increasing,Diomedeidae,Procellariiformes,AVIBASE-F9FCB9FF,NA,NA,NA,NA,NA,NA,9,3,5,1,8,115,81.5,20.9,34.9,78.2,506.9,326.5,181,64.3,195.3,3202.9,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Campbell Albatross,Thalassarche impavida,Pelagic,VU,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,0,0,"Central and Eastern Pacific Flyway,Southern Ocean Flyway",Increasing,NA,NA,NA,-68.99,-22.19,-46.31,44.05618752,32047303.68,Extant,4,1,2,1,4,109.7,78.4,19.3,34.6,75.6,499,321.8,177.2,64.5,198,3202.94,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Buller's Albatross,Thalassarche bulleri,Pelagic,NT,0,NA,TRUE,TRUE,1,1,1,1,1,1,2,2,2,2,2,2,0,1,0,Central and Eastern Pacific Flyway,Stable,Diomedeidae,Procellariiformes,AVIBASE-F79F09E1,-65.72,-3.39,-44.22,-28.93986682,29134435.63,Extant,5,0,4,1,2,121.9,87.7,21.1,32.8,77.5,501.2,327.5,165,66.4,207.6,2781.5,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Shy Albatross,Thalassarche cauta,Pelagic,NT,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,0,2,1,1,1,0,1,0,Southern Ocean Flyway,Stable,Diomedeidae,Procellariiformes,AVIBASE-87797B47,-50.35,-20.7,-36.56,88.58810119,23868551.63,Extant,6,2,3,1,5,129,93.8,24.6,40.8,85,568.5,312.9,256.1,55.2,214,3897.7,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,White-capped Albatross,Thalassarche steadi,Pelagic,NT,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,"Atlantic Flyway,Southern Ocean Flyway",Decreasing,NA,NA,NA,-67.6,-11.06,-43.75,71.36284581,54804690.58,Extant,1,1,0,0,1,124,92.6,25.2,41.5,90,580,99.5,480.5,17.2,218,3897.7,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Diomedeidae,Albatrosses,NA,NA,Chatham Albatross,Thalassarche eremita,Pelagic,VU,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,1,0,Central and Eastern Pacific Flyway,Stable,Diomedeidae,Procellariiformes,AVIBASE-253271CB,-55.28,-4.67,-32.77,-85.68562827,51416850.23,Extant,2,0,1,1,2,127.2,91.4,23.5,39.5,93.6,542,259.5,282.5,47.9,204.5,3897.7,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Generalist
Diomedeidae,Albatrosses,NA,NA,Salvin's Albatross,Thalassarche salvini,Pelagic,VU,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,1,0,"Central and Eastern Pacific Flyway,Southern Ocean Flyway",Unknown,Diomedeidae,Procellariiformes,AVIBASE-25428EB1,-68,-0.21,-43.18,-5.06709011,66986728.98,Extant,3,1,2,0,3,127.3,96.9,25.4,39.4,79.2,558,346.7,211.3,62.1,208,3897.7,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic
Procellariidae,"Petrels, Shearwaters",NA,NA,Northern Giant Petrel,Macronectes halli,Pelagic,LC,1,n,TRUE,TRUE,1,2,0,0,0,0,0,2,1,1,1,1,0,1,0,Southern Ocean Flyway,Increasing,Procellariidae,Procellariiformes,AVIBASE-F504C8DE,-76.29,-20.65,-48.41,8.523989176,91967384.38,Extant,5,1,2,2,4,101.7,47.6,21.4,31,88.9,498,216.5,278.8,43.7,165.8,4206.3,Dunning,NA,NO,NA,NA,Marine,3,2,Omnivore,Omnivore,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Southern Giant Petrel,Macronectes giganteus,Pelagic,LC,1,n,TRUE,TRUE,1,1,1,2,0,0,0,0,2,1,1,1,0,1,0,"Atlantic Flyway,Southern Ocean Flyway",Increasing,Procellariidae,Procellariiformes,AVIBASE-C1706A8B,-77.82,-19.96,-52.2,2.445593323,100191503.8,Extant,5,2,2,1,4,91.6,42.4,19.4,27.2,85.4,493.6,217.5,267,44.8,178.2,3591.7,Dunning,NA,NO,NA,NA,Marine,3,2,Omnivore,Omnivore,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Northern Fulmar,Fulmarus glacialis,Pelagic,LC,1,n,TRUE,TRUE,0,0,0,0,2,1,1,1,1,2,0,0,1,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway",Increasing,Procellariidae,Procellariiformes,AVIBASE-049D9AEA,36.34,84.96,64.81,-12.3532484,29451058.1,Extant,8,4,4,0,4,41.3,23.6,11.9,14.4,48.8,321.1,162.5,155,51.1,134.9,611.9,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Procellariidae,"Petrels, Shearwaters",NA,NA,Southern Fulmar,Fulmarus glacialoides,Pelagic,LC,1,n,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,0,1,0,Southern Ocean Flyway,Stable,Procellariidae,Procellariiformes,AVIBASE-10C2881A,-78.14,-24.19,-52.75,2.061765952,97370037.04,Extant,5,2,3,0,4,45.7,27.4,10.2,11.9,47.9,315,154.2,156.2,49.5,113.6,793.4,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aquatic
Procellariidae,"Petrels, Shearwaters",NA,NA,Antarctic Petrel,Thalassoica antarctica,Pelagic,LC,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,1,1,0,Southern Ocean Flyway,Stable,Procellariidae,Procellariiformes,AVIBASE-53518617,-82.95,-37.59,-59.21,1.613453701,58576534.09,Extant,5,2,3,0,4,44.8,26.1,8.3,10.8,43.5,296.2,170,128.2,56.7,111.2,708.4,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Cape Petrel,Daption capense,Pelagic,LC,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,0,1,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,Southern Ocean Flyway",Stable,Procellariidae,Procellariiformes,AVIBASE-AAC2D613,-85.58,-8.36,-48.84,-12.46790146,136304432.2,Extant,6,2,3,1,4,36.6,21.6,10.8,9.3,42.6,249.8,145.5,99.8,59.4,94,429.6,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Snow Petrel,Pagodroma nivea,Pelagic,LC,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,Southern Ocean Flyway,Stable,Procellariidae,Procellariiformes,AVIBASE-BB999943,-79.24,-39.5,-62.26,-25.44005773,35992533.98,Extant,5,2,3,0,4,23.6,14.9,4.9,7,32,247.6,151.8,89.8,62.8,105.4,268,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Procellariidae,"Petrels, Shearwaters",NA,NA,Blue Petrel,Halobaena caerulea,Pelagic,LC,0,NA,TRUE,TRUE,1,2,0,0,0,0,0,2,1,1,1,1,0,1,0,Southern Ocean Flyway,Decreasing,Procellariidae,Procellariiformes,AVIBASE-68D6A13A,-67.7,-31.39,-51.02,6.013118674,75697728.93,Extant,4,2,0,2,3,29.9,22.1,7,7,31.6,206.2,128,78.2,62,77,202,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Broad-billed Prion,Pachyptila vittata,Pelagic,LC,0,NA,TRUE,TRUE,2,0,0,0,0,0,2,1,1,1,1,1,0,1,0,,NA,Procellariidae,Procellariiformes,AVIBASE-93860B9B,-60.72,-6.91,-39.38,64.09812292,50803001.59,Extant,4,1,3,0,4,38,29.4,20,14.4,33.4,195.2,107.5,87.8,55.1,94.5,196,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Salvin's Prion,Pachyptila salvini,Pelagic,LC,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,2,1,1,1,0,0,0,Southern Ocean Flyway,Stable,Procellariidae,Procellariiformes,AVIBASE-B3C87FEE,-61.39,-26.02,-44.92,92.82282857,32765003.85,Extant,4,2,2,0,4,36.4,27.4,14.4,10.9,32.5,192.8,114.5,78.2,59.4,86.8,159,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Procellariidae,"Petrels, Shearwaters",NA,NA,MacGillivray's Prion,Pachyptila macgillivrayi,Pelagic,CR,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,2,2,1,1,1,0,0,0,"Atlantic Flyway,Southern Ocean Flyway",Decreasing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Procellariidae,"Petrels, Shearwaters",NA,NA,Antarctic Prion,Pachyptila desolata,Pelagic,LC,1,n,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,0,0,0,"Atlantic Flyway,Central and Eastern Pacific Flyway,Southern Ocean Flyway",Decreasing,Procellariidae,Procellariiformes,AVIBASE-105C306C,-71.17,-16.28,-49.02,18.1670349,84155481.3,Extant,5,2,2,1,4,29.7,21.8,10.1,8.9,31.2,182.4,103.5,77.8,57.1,86.8,147,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Procellariidae,"Petrels, Shearwaters",NA,NA,Slender-billed Prion,Pachyptila belcheri,Pelagic,LC,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,2,1,1,0,1,0,"Atlantic Flyway,Southern Ocean Flyway",Stable,Procellariidae,Procellariiformes,AVIBASE-0D885A80,-62.57,-7.89,-45.16,15.50653529,56286348.41,Extant,5,2,3,0,4,28.5,21,7.6,6.9,30.2,175.8,101,74,57.7,80.4,145,Dunning,NA,NO,NA,NA,Marine,3,1,Carnivore,Aquatic predator,Aquatic
Procellariidae,"Petrels, Shearwaters",NA,NA,Fairy Prion,Pachyptila turtur,Pelagic,LC,0,NA,TRUE,TRUE,0,0,0,0,0,0,2,2,2,1,1,2,0,1,0,Southern Ocean Flyway,Stable,Procellariidae,Procellariiformes,AVIBASE-ED1DDABB,-59.2,-23.44,-43.56,80.6070479,21293225.72,Extant,4,2,2,0,4,25.6,18.1,7.6,7.4,30,173.8,95.8,78,55.1,81.2,137,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Fulmar Prion,Pachyptila crassirostris,Pelagic,LC,0,NA,TRUE,TRUE,1,2,2,0,0,0,2,2,2,1,1,1,0,0,0,,NA,Procellariidae,Procellariiformes,AVIBASE-FF7A685E,-62.62,-32.41,-48.05,98.09764857,6979667.17,Extant,5,3,1,1,5,24.2,17.6,8.4,8.4,31.1,182,96.4,85.6,53,87.4,138.3,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic
Procellariidae,"Petrels, Shearwaters",NA,NA,Kerguelen Petrel,Aphrodroma brevirostris,Pelagic,LC,0,NA,TRUE,TRUE,1,1,0,2,2,2,2,1,1,1,1,1,0,0,0,Southern Ocean Flyway,Decreasing,Procellariidae,Procellariiformes,AVIBASE-62797BD3,NA,NA,NA,NA,NA,NA,4,2,2,0,4,28.4,21.7,6.1,9.6,36.5,240.2,147.8,92.5,61.5,98,357,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Large Saint Helena Petrel,Pterodroma rupinarum,Pelagic,EX,0,NA,FALSE,FALSE,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Procellariidae,"Petrels, Shearwaters",NA,NA,White-winged Petrel,Pterodroma leucoptera,Pelagic,VU,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,0,0,0,2,1,0,1,0,"Central and Eastern Pacific Flyway,Southern Ocean Flyway,Western Pacific Flyway",Decreasing,Procellariidae,Procellariiformes,AVIBASE-A27F9AF6,-70.58,42.61,-22.4,-33.60814585,122022870.1,Extant,1,0,0,1,1,25.2,17.8,5.9,7.7,28.9,212,141,71,66.5,90,147.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Collared Petrel,Pterodroma brevipes,Pelagic,VU,0,NA,TRUE,TRUE,0,2,1,1,1,1,2,2,2,0,0,0,0,0,0,,NA,Procellariidae,Procellariiformes,AVIBASE-6983FAD1,-29.63,7.32,-9.68,-74.53560075,34420908.06,Extant,5,3,2,0,4,24.8,18.4,5.7,6.8,27.6,212.2,136,74.5,64.6,95.4,147.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Masatierra Petrel,Pterodroma defilippiana,Pelagic,VU,0,NA,TRUE,TRUE,1,1,2,0,0,0,2,1,1,1,1,1,0,0,0,Central and Eastern Pacific Flyway,Stable,Procellariidae,Procellariiformes,AVIBASE-41E264AA,-35.43,-18.68,-25.48,-85.39963927,1766659.35,Extant,5,1,3,1,3,27.5,21.4,6.8,8.5,27.9,226,141.8,84,62.8,95.4,169,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Stejneger's Petrel,Pterodroma longirostris,Pelagic,VU,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,1,1,0,Central and Eastern Pacific Flyway,Decreasing,Procellariidae,Procellariiformes,AVIBASE-0F0F66EF,-39.5,43.56,10.33,-58.19746332,47471621.1,Extant,4,2,2,0,4,23.4,17,4.8,6.9,27.2,212.2,129.8,82.5,61.1,105.8,143,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Cook's Petrel,Pterodroma cookii,Pelagic,VU,0,NA,TRUE,TRUE,1,1,1,2,0,0,0,2,1,1,1,1,0,1,0,Central and Eastern Pacific Flyway,Increasing,Procellariidae,Procellariiformes,AVIBASE-5C61DD1B,-63.67,52.28,-11.01,-78.9698694,120250835.9,Extant,5,4,1,0,4,25.5,17.6,5.6,6.7,25.8,213.2,135.5,76,64.1,93.8,177.9,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Procellariidae,"Petrels, Shearwaters",NA,NA,Pycroft's Petrel,Pterodroma pycrofti,Pelagic,VU,0,NA,TRUE,TRUE,1,1,2,2,0,0,0,0,0,2,1,1,0,1,0,Central and Eastern Pacific Flyway,Increasing,Procellariidae,Procellariiformes,AVIBASE-3786AD4E,-56.93,50.85,-2.99,-86.17096784,75938832.03,Extant,4,1,1,2,4,22.5,17.9,5.3,6.4,26.9,214,135.5,78.5,63.3,90,159,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Bonin Petrel,Pterodroma hypoleuca,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,1,1,2,0,2,1,1,1,1,0,0,0,"Central and Eastern Pacific Flyway,Western Pacific Flyway",Decreasing,Procellariidae,Procellariiformes,AVIBASE-C69447E2,11.71,56.22,26.91,69.23755771,18787814.69,Extant,4,1,1,2,3,24.6,19,6.6,7.8,27.4,228,143.5,84.5,63,104.5,176,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Black-winged Petrel,Pterodroma nigripennis,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,2,2,0,0,0,0,2,2,1,0,1,0,Central and Eastern Pacific Flyway,Decreasing,Procellariidae,Procellariiformes,AVIBASE-AE186136,-61.48,60.89,-5.73,-71.69412659,118358777.2,Extant,5,2,1,2,4,23.4,18,6.5,7.5,28.4,221.6,140.5,80.2,63.6,93.8,173.7,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Chatham Islands Petrel,Pterodroma axillaris,Pelagic,VU,0,NA,TRUE,TRUE,1,1,2,0,0,0,0,0,0,0,2,1,0,1,0,Central and Eastern Pacific Flyway,Increasing,Procellariidae,Procellariiformes,AVIBASE-C398A0EA,-62.21,2.76,-38.2,-111.4675702,30397124.07,Extant,5,2,3,0,4,27.4,18,6.1,8.1,30.3,212,136,76.5,64,87.2,165,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Murphy's Petrel,Pterodroma ultima,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,2,0,0,2,1,1,1,1,1,0,1,0,Central and Eastern Pacific Flyway,Unknown,Procellariidae,Procellariiformes,AVIBASE-32AC75A8,-47.88,55.1,-2.48,-129.1714356,66311108.88,Extant,1,1,0,0,1,27,19.8,7.5,9.8,33.5,260,175,85,67.3,112,360,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Providence Petrel,Pterodroma solandri,Pelagic,LC,0,NA,TRUE,TRUE,0,2,2,2,1,1,1,1,1,1,2,0,0,1,0,"Central and Eastern Pacific Flyway,Western Pacific Flyway",Stable,Procellariidae,Procellariiformes,AVIBASE-F654D59E,-50.12,58.93,13.28,57.95876362,59746330.79,Extant,5,3,2,0,4,33.9,25.9,9.8,12.1,39.1,299,193.2,103.8,65.1,124.8,468.6,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
Procellariidae,"Petrels, Shearwaters",NA,NA,Kermadec Petrel,Pterodroma neglecta,Pelagic,LC,0,NA,TRUE,TRUE,1,1,1,1,1,2,0,0,0,0,2,1,0,1,0,Central and Eastern Pacific Flyway,Decreasing,Procellariidae,Procellariiformes,AVIBASE-889232C7,-37.19,30.57,-3.37,-50.30537498,87299047.74,Extant,4,2,1,1,4,30.6,23,9.3,9.8,36.6,288,184.5,103.5,64,98.5,501,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist
Procellariidae,"Petrels, Shearwaters",NA,NA,Trindade Petrel,Pterodroma arminjoniana,Pelagic,VU,0,NA,TRUE,TRUE,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,"Atlantic Flyway,East Indian Ocean Flyway,North Indian Ocean Flyway",Stable,Procellariidae,Procellariiformes,AVIBASE-8116523B,-53.41,37.32,-9.2,21.20201153,47409362.68,Extant,5,2,3,0,4,29.2,21.6,8.7,9.6,33.6,283.8,191.5,92.8,67.4,113.4,394,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aerial
